student_id,gender,study_hours_per_day,attendance_percentage,assignment_score,midterm_score,final_exam_score,participation_score,internet_access,extra_classes,parent_education,sleep_hours,overall_score,grade
102081,Female,7.89,78.57,91.39,41.48,58.74,83.55,No,No,Bachelor,6.59,65.419,C
101598,Female,9.29,78.48,94.3,86.83,70.3,17.53,No,Yes,PhD,5.39,74.7735,B
100594,Female,4.24,46.86,91.84,47.31,49.95,53.02,No,No,Bachelor,4.59,57.666,C
103423,Male,1.1,81.19,62.76,34.31,53.65,56.61,No,No,Master,5.55,53.687,D
100473,Female,7.31,44.17,52.3,37.98,96.85,37.55,No,No,Master,5.74,62.0245,C
101514,Female,5.58,92.35,39.91,99.49,61.66,62.78,Yes,Yes,Bachelor,7.82,69.9485,C
104244,Female,5.43,99.68,35.5,39.3,93.66,79.01,No,No,Bachelor,8.19,67.575,C
104240,Female,4.01,81.01,65.06,30.84,64.26,73.09,No,No,Bachelor,7.47,58.623,C
100860,Female,5.1,45.07,61.85,37.63,65.1,41.27,No,No,Bachelor,6.67,53.1965,D
102443,Female,6.8,48.81,78.64,77.0,44.92,43.13,No,No,Master,5.6,59.894,C
104122,Female,6.92,54.81,46.35,28.65,31.12,74.68,Yes,Yes,High School,7.22,40.2735,D
100742,Female,8.49,95.07,35.56,95.31,84.13,87.46,No,Yes,PhD,5.13,78.638,B
102395,Female,1.55,98.91,57.1,63.03,56.59,53.33,No,No,High School,7.52,62.208,C
102264,Female,8.25,93.92,55.5,40.05,57.36,15.95,No,No,High School,6.86,52.1755,D
101096,Female,1.47,69.63,65.68,47.52,62.56,42.93,No,No,Bachelor,7.34,58.168,C
101178,Male,2.78,73.83,69.4,92.21,62.62,26.31,No,No,Master,7.33,68.8635,C
104436,Male,7.53,66.6,75.82,97.33,51.75,31.85,No,Yes,PhD,8.51,67.454,C
100207,Female,4.91,85.82,53.52,61.49,46.63,47.87,No,No,PhD,6.9,55.766,C
104327,Female,2.87,72.76,70.1,30.92,93.87,42.3,No,Yes,Bachelor,7.78,66.1105,C
102765,Female,6.62,58.68,78.69,56.39,71.45,36.76,Yes,Yes,Bachelor,4.86,64.387,C
103649,Male,2.92,81.5,35.5,67.73,30.26,55.33,Yes,No,High School,4.9,48.3065,D
103893,Male,5.44,72.53,59.11,36.08,34.55,20.1,No,No,Bachelor,7.64,42.1975,
100651,Female,7.08,54.22,84.95,65.01,91.27,18.75,Yes,No,PhD,4.33,72.484,B
103419,Male,2.35,97.77,70.61,97.32,57.81,76.13,Yes,Yes,Bachelor,7.82,76.0755,B
104334,Female,4.48,81.3,79.39,90.84,75.03,33.45,Yes,No,,6.39,76.3235,B
103017,Male,6.56,93.36,82.31,38.1,48.06,76.36,Yes,No,Master,5.67,59.78,C
102853,Female,3.66,67.8,84.17,83.3,53.04,66.69,Yes,No,Bachelor,5.88,69.672,C
101175,Male,5.74,56.93,84.74,70.4,99.25,14.66,Yes,No,High School,7.14,76.4445,B
101182,Female,2.05,66.98,81.77,64.31,63.38,38.18,No,Yes,High School,6.4,65.1305,C
104486,Female,1.05,98.31,84.89,54.9,96.37,88.34,No,Yes,PhD,4.02,83.0975,B
100402,Male,9.62,90.69,34.06,35.26,50.19,35.29,Yes,Yes,Bachelor,5.37,45.7915,D
104662,Male,3.36,40.2,87.59,74.55,90.6,97.43,No,Yes,PhD,8.19,81.6285,B
100453,Female,4.7,70.05,68.86,70.93,94.32,57.65,Yes,Yes,Bachelor,4.93,77.2865,B
102842,Male,1.61,97.99,54.79,86.87,95.32,77.29,No,No,PhD,8.93,83.5655,B
104601,Male,7.95,43.51,44.31,53.45,58.71,99.86,Yes,No,High School,8.4,57.11,C
100188,Male,9.44,52.85,54.97,48.07,39.0,56.55,Yes,No,Bachelor,6.94,47.6015,D
102315,Male,9.9,83.52,38.17,39.51,40.89,31.31,No,No,PhD,7.44,43.306,D
103709,Male,7.51,67.65,82.9,42.25,41.44,43.8,No,No,Bachelor,7.19,52.7915,D
102094,Male,4.21,91.69,38.44,69.56,43.49,19.37,No,No,Bachelor,8.64,51.4055,D
104828,Male,7.94,95.92,79.03,99.52,69.68,90.72,Yes,No,PhD,5.96,83.738,B
103306,Female,2.61,70.24,58.7,85.62,74.01,66.44,No,No,High School,8.36,72.7165,B
103065,Female,1.13,85.07,33.0,31.61,55.29,84.64,No,No,Master,5.92,50.825,D
103708,Male,1.61,98.02,84.4,93.78,88.03,89.62,No,No,Master,4.45,89.8995,A
104934,Female,3.73,87.85,30.62,87.05,70.99,33.86,No,Yes,Bachelor,5.32,64.904,C
100616,Male,8.89,72.78,37.56,48.14,45.56,21.73,Yes,No,Master,4.71,44.944,D
104803,Male,7.08,75.83,48.3,44.58,58.11,38.31,Yes,No,Master,7.21,52.5575,D
104727,Male,2.84,43.18,31.12,41.03,68.53,10.74,No,Yes,High School,8.58,45.859,D
100739,Female,5.1,65.69,89.66,88.47,70.15,28.63,Yes,Yes,High School,7.37,74.034,B
104808,Female,9.88,76.5,96.49,45.26,38.81,25.69,Yes,No,High School,5.93,54.4155,D
102305,Male,9.22,43.58,95.67,36.03,37.91,47.99,No,No,PhD,8.53,50.567,D
101868,Male,6.2,52.82,70.97,33.48,40.6,11.08,No,Yes,High School,8.71,43.164,D
104836,Female,9.01,70.65,45.22,96.33,43.57,35.82,Yes,No,Master,4.91,59.023,C
103925,Female,6.35,61.22,84.0,84.72,39.01,66.7,No,No,High School,6.1,64.4255,C
101447,Female,5.36,91.45,43.55,61.68,76.96,62.83,Yes,Yes,High School,4.85,66.494,C
103854,Female,5.34,63.09,50.38,72.5,36.32,39.12,Yes,Yes,Bachelor,4.05,51.134,D
102280,Female,6.13,62.78,84.4,84.09,65.73,64.03,Yes,No,High School,7.84,73.589,B
104495,Male,5.18,54.54,59.31,43.48,85.34,37.68,Yes,Yes,Master,7.78,61.823,C
102079,Female,7.64,94.97,71.92,48.07,84.97,12.79,No,Yes,PhD,7.93,66.917,C
100876,Female,8.8,50.07,83.86,72.02,69.58,54.1,No,No,High School,5.89,69.547,C
102856,Female,4.69,73.09,85.62,34.85,58.49,72.58,Yes,Yes,High School,5.98,60.875,C
100054,Male,4.93,68.31,96.7,38.36,41.94,48.29,No,Yes,High School,8.97,55.269,C
104616,Female,7.19,76.35,48.88,43.37,74.41,44.35,Yes,Yes,Bachelor,7.35,58.732,C
100500,Male,5.67,97.64,75.52,40.82,95.92,97.97,No,No,Bachelor,4.68,78.442,B
100838,Female,6.44,96.49,79.49,80.79,87.2,20.43,Yes,No,PhD,8.16,78.3075,B
100631,Female,6.24,67.88,65.72,42.44,61.11,99.32,No,Yes,Bachelor,7.57,61.8625,C
100446,Male,4.13,68.07,87.26,64.45,37.23,44.86,No,Yes,Bachelor,8.91,57.888,C
100504,Male,3.79,79.77,70.44,35.58,49.66,45.13,No,Yes,Master,8.19,52.854,D
104305,Female,2.25,73.08,68.69,93.55,45.38,89.73,Yes,Yes,PhD,8.27,69.2895,C
104081,Female,5.23,85.98,67.99,44.04,62.48,11.0,No,No,Bachelor,8.23,56.174,C
104248,Male,2.79,97.2,33.19,53.98,44.88,61.73,Yes,Yes,Bachelor,7.02,51.734,D
104378,Male,8.89,57.2,39.12,53.67,37.09,59.42,Yes,Yes,Master,6.06,45.885,D
103714,Male,9.0,44.65,,58.73,49.57,18.62,No,No,High School,6.71,53.695,D
103066,Male,5.33,52.16,36.91,32.13,93.88,15.25,Yes,No,Master,6.43,55.0135,C
104093,Male,7.32,53.34,95.24,58.89,79.48,88.83,No,No,Master,6.41,75.8055,B
100985,Female,1.13,59.88,82.29,61.38,76.84,41.81,No,No,Master,4.85,68.866,C
100328,Female,4.96,98.57,34.26,77.45,62.58,90.7,No,No,Bachelor,8.36,67.0445,C
101961,Male,4.6,85.97,69.6,68.88,93.92,58.05,Yes,No,High School,4.84,78.414,
100210,Male,9.53,94.49,56.66,34.57,36.58,79.03,No,Yes,Bachelor,5.64,50.1295,D
100372,Female,4.89,80.76,59.01,71.62,88.06,39.48,No,No,PhD,6.79,72.552,B
101688,Male,5.89,72.68,62.57,46.29,58.79,44.67,Yes,Yes,High School,5.17,56.398,C
102921,Female,7.41,96.46,78.2,57.7,46.29,46.88,No,No,Master,7.71,60.6005,C
101208,Male,4.62,81.36,42.63,62.38,30.58,29.05,No,No,PhD,5.89,45.865,D
103635,Female,8.28,73.05,88.59,37.18,54.79,79.63,Yes,Yes,Bachelor,7.14,61.4575,C
104667,Female,2.97,47.49,97.74,97.04,99.65,92.82,Yes,Yes,Bachelor,5.61,92.7165,A
102320,Male,3.21,63.11,64.19,82.76,57.76,28.9,Yes,Yes,Master,6.72,62.945,C
104064,Male,5.54,42.91,57.52,48.86,70.2,63.57,No,No,PhD,6.77,58.937,C
104772,Female,2.58,41.47,56.18,35.7,85.25,73.33,No,No,Master,6.3,61.4785,C
101549,Female,4.98,45.48,39.32,68.78,42.61,46.99,No,Yes,PhD,8.16,49.2195,D
104289,Female,2.99,83.93,69.0,84.6,53.61,98.38,No,Yes,Bachelor,6.42,71.9445,B
101042,Male,4.85,42.13,47.56,44.39,46.49,87.77,Yes,Yes,PhD,7.47,49.871,D
102779,Male,5.66,84.57,36.47,84.54,88.97,80.04,No,Yes,Bachelor,8.29,76.0295,B
100567,Female,7.53,59.31,61.11,95.61,34.35,98.34,Yes,No,PhD,8.75,63.912,C
104973,Female,1.54,92.14,99.8,73.99,33.62,36.6,Yes,Yes,High School,5.5,63.0985,C
100672,Female,6.76,51.87,78.04,82.51,54.36,96.21,Yes,Yes,PhD,5.01,70.0695,B
104247,Male,5.05,43.83,52.13,61.13,78.08,18.02,No,Yes,High School,6.09,59.2215,C
103345,Female,7.78,91.27,57.91,98.55,81.79,12.08,Yes,Yes,Bachelor,7.45,75.181,B
101286,Female,8.81,99.57,53.26,68.16,98.39,85.5,Yes,No,Master,8.31,80.6355,B
102635,Female,1.39,67.47,81.37,90.65,50.87,18.37,Yes,No,Bachelor,7.22,65.325,C
100699,Male,3.63,69.76,82.86,98.62,95.5,35.0,No,No,Master,6.42,85.128,A
101002,Male,8.85,68.34,64.39,25.33,43.8,75.49,Yes,Yes,PhD,8.38,48.9235,D
104672,Male,4.49,79.85,48.26,41.98,62.98,32.78,No,Yes,Bachelor,4.47,53.453,D
104686,Male,3.57,67.37,82.76,45.22,90.25,80.22,No,Yes,Bachelor,8.6,74.2035,B
103629,Female,7.18,83.59,45.7,58.52,61.3,79.97,No,Yes,High School,8.48,61.581,C
102481,Male,2.24,93.53,32.87,81.32,75.29,77.44,No,No,Bachelor,4.08,70.3525,B
103507,Male,6.37,72.37,41.87,99.55,44.91,40.52,Yes,Yes,Bachelor,4.02,60.269,C
101320,Female,6.56,93.03,41.99,87.58,38.06,91.17,No,No,High School,8.65,62.034,C
104065,Male,5.18,51.3,64.15,87.32,39.02,87.67,No,No,Bachelor,8.41,62.214,C
103258,Male,6.52,85.95,61.85,96.47,73.04,35.09,Yes,No,PhD,8.85,74.1555,B
104584,Female,9.49,45.19,39.88,99.4,63.95,89.85,Yes,Yes,Master,5.26,68.7125,C
101757,Male,6.15,93.96,84.54,83.16,83.88,58.76,Yes,No,PhD,5.03,82.328,B
103501,Male,3.78,62.36,77.25,28.53,54.18,15.51,Yes,Yes,Bachelor,5.8,49.3325,D
102318,Male,4.98,93.87,51.85,38.36,73.72,81.11,Yes,No,Master,6.78,63.26,C
102928,Female,7.95,63.73,95.12,84.23,34.33,66.14,No,Yes,Bachelor,4.77,65.084,C
101313,Male,3.42,54.62,50.43,94.35,61.36,60.39,Yes,Yes,High School,5.49,66.6505,C
100187,Male,4.27,70.65,80.88,85.25,84.27,64.43,Yes,No,Bachelor,6.67,80.491,B
102680,Male,9.44,70.42,44.45,94.7,53.07,38.42,No,No,Master,8.83,62.0235,C
103622,Female,5.52,66.35,86.48,61.61,93.8,81.65,No,No,PhD,5.16,80.3285,B
101137,Female,9.4,78.45,71.98,89.15,93.85,65.89,Yes,Yes,High School,6.47,83.965,B
100221,Male,5.27,96.33,96.19,61.48,96.96,19.43,No,Yes,High School,5.63,80.12,B
103223,Male,9.08,91.16,51.18,78.0,50.58,63.3,No,No,Bachelor,5.76,62.885,C
102474,Female,4.58,60.55,30.37,64.81,97.86,76.6,Yes,Yes,Bachelor,7.32,70.2425,B
100305,Male,5.82,44.57,41.13,76.63,55.06,41.29,Yes,No,Bachelor,8.79,55.2405,C
100370,Female,4.46,51.21,70.57,73.76,31.1,34.59,Yes,No,PhD,6.95,52.019,D
101015,Female,7.78,72.69,46.07,46.17,55.92,50.61,Yes,No,Master,4.88,52.6585,D
102471,Female,1.35,59.54,98.47,96.69,67.72,85.61,Yes,No,High School,8.14,82.0835,B
104062,Female,7.97,93.9,60.7,32.02,90.93,82.07,Yes,No,High School,7.19,69.5675,C
104133,Female,3.42,77.58,89.64,70.77,73.29,60.67,Yes,No,Bachelor,4.47,75.097,B
100470,Male,7.19,43.28,40.36,80.68,94.38,84.8,No,No,Bachelor,6.89,74.083,B
102358,Female,2.77,88.32,34.12,25.25,88.93,48.21,Yes,No,High School,6.03,57.915,C
102470,Female,8.36,86.71,89.0,94.85,72.13,72.92,No,Yes,Master,5.42,82.721,B
101136,Male,4.69,65.89,75.23,95.17,37.64,92.18,No,No,Bachelor,5.38,67.8195,C
100596,Male,4.2,47.77,40.48,52.12,73.82,20.65,Yes,No,High School,6.27,53.805,D
103441,Male,2.86,49.23,88.9,42.67,55.81,77.75,No,No,PhD,6.1,60.679,C
101858,Male,9.19,89.62,52.84,54.04,80.7,69.63,Yes,Yes,Bachelor,7.75,68.248,C
101337,Female,2.71,61.0,46.48,53.28,91.79,26.18,No,No,Bachelor,8.4,63.4605,C
104889,Male,3.66,91.05,53.85,33.65,60.67,81.06,No,No,Bachelor,8.59,57.628,C
103151,Female,8.41,93.83,61.5,25.63,63.58,27.24,Yes,No,High School,5.15,53.0675,D
104236,Female,1.17,71.54,66.23,54.17,50.69,57.27,No,No,Master,5.43,57.411,C
100757,Male,4.87,56.01,77.19,78.63,76.63,39.1,Yes,No,PhD,6.33,71.427,B
101493,Female,2.96,58.98,71.75,56.62,46.36,38.74,No,No,Master,4.15,54.503,D
103853,Male,7.21,67.09,57.87,88.78,65.83,37.62,Yes,Yes,Bachelor,8.0,67.2805,C
101718,Female,3.08,57.86,59.49,72.81,40.43,58.59,No,No,Bachelor,6.09,55.896,C
102378,Male,6.3,97.94,89.01,46.13,32.93,93.41,Yes,Yes,High School,4.76,59.995,C
100183,Male,9.42,70.83,63.79,84.25,64.9,53.84,Yes,Yes,Bachelor,8.91,69.0025,C
100788,Female,9.99,60.49,87.57,65.12,58.89,79.39,No,No,Master,4.99,68.3935,C
102391,Female,1.22,91.92,91.09,81.17,50.44,69.61,No,Yes,Master,5.14,72.3175,B
100737,Male,3.39,85.06,40.52,59.87,52.63,29.1,Yes,Yes,Master,6.58,52.908,D
101420,Male,9.9,80.2,49.1,98.52,30.55,24.62,No,Yes,Master,8.93,55.6245,C
102916,Male,7.13,62.21,69.85,54.86,78.81,51.51,Yes,No,Master,4.75,66.6405,C
103674,Male,1.54,52.98,99.0,42.09,73.07,94.19,No,No,Master,7.31,70.614,B
103443,Female,4.75,54.52,74.91,31.85,79.64,45.86,No,Yes,High School,7.73,60.8565,C
104594,Male,3.37,59.19,99.42,98.38,51.83,98.47,No,Yes,PhD,7.22,78.3855,B
102509,Female,9.37,91.16,87.36,50.78,56.94,33.37,No,Yes,Master,4.76,62.549,C
101662,Female,4.12,92.14,72.05,82.97,81.83,14.03,Yes,No,Master,4.03,74.41,B
101464,Male,8.3,53.47,48.07,43.19,76.0,78.1,Yes,Yes,High School,6.6,60.1685,C
102906,Female,2.17,63.69,37.45,94.18,34.94,65.25,Yes,Yes,Bachelor,5.95,56.158,C
103466,Male,4.93,74.1,59.83,65.72,35.14,10.11,No,No,High School,6.72,49.116,
100531,Female,2.2,79.35,72.41,52.73,87.89,94.03,No,Yes,High School,8.41,75.764,B
104425,Male,7.99,67.42,91.19,38.46,69.72,60.39,Yes,No,Master,6.23,65.036,C
104389,Female,5.94,66.97,95.3,59.81,55.53,91.93,Yes,No,PhD,5.42,69.338,C
101228,Female,8.03,45.01,75.37,75.56,55.79,32.36,Yes,Yes,High School,4.54,61.2275,C
102750,Female,2.42,84.31,37.29,55.39,95.36,82.68,No,No,High School,8.65,71.3805,B
104170,Female,3.44,84.24,55.03,78.95,68.39,39.52,No,No,PhD,4.93,67.056,C
102697,Female,7.21,87.8,74.67,96.49,61.59,55.74,No,Yes,Master,6.53,74.967,B
104942,Female,1.11,98.69,89.31,90.26,55.85,85.48,No,No,Master,7.74,78.3915,B
103792,Male,2.27,84.18,75.41,73.34,92.97,83.42,No,No,Bachelor,4.99,82.7165,B
102281,Male,1.48,61.62,57.69,96.38,49.57,96.23,No,Yes,High School,5.58,68.7675,C
100459,Male,9.59,72.88,85.09,47.19,76.07,55.93,No,Yes,Bachelor,8.45,68.321,C
102953,Female,1.51,62.1,44.57,28.46,72.75,56.95,Yes,No,Master,8.05,53.3965,D
104775,Female,5.18,71.22,97.06,28.78,65.0,76.25,No,No,PhD,8.47,64.104,C
102117,Female,1.59,57.44,93.64,33.84,62.31,81.1,No,Yes,Bachelor,8.46,62.8505,C
102703,Male,4.2,86.47,41.99,84.28,48.1,12.95,No,No,High School,7.59,56.245,C
102172,Male,4.41,40.25,44.24,62.59,32.89,22.43,No,No,Bachelor,4.25,42.275,D
100449,Female,2.13,61.53,99.52,76.8,31.55,26.23,Yes,No,High School,7.91,58.9225,C
100229,Male,6.38,93.56,64.82,81.84,39.89,21.88,No,Yes,PhD,8.3,58.9295,C
102413,Male,8.43,53.8,66.64,99.24,37.72,27.48,Yes,No,Master,6.98,59.468,C
102316,Female,1.35,69.92,94.38,81.06,75.02,31.53,No,Yes,High School,7.31,75.543,B
101391,Female,4.72,58.56,88.93,45.82,84.98,39.7,No,No,Bachelor,5.4,68.81,C
100746,Male,7.07,78.46,36.75,46.36,74.94,66.66,No,Yes,PhD,5.43,59.681,C
101179,Male,3.87,49.45,82.0,66.77,99.92,73.41,Yes,No,High School,4.53,80.3505,B
103456,Male,,53.52,36.02,67.93,50.74,62.7,No,No,Master,6.1,53.5675,D
102783,Female,1.12,41.06,94.32,35.04,64.7,77.83,Yes,Yes,Master,8.51,62.158,C
100979,Female,6.18,49.55,85.71,85.8,69.11,51.11,Yes,Yes,Master,8.44,72.8465,B
104857,Male,6.04,90.55,35.06,55.89,51.15,74.63,No,No,Bachelor,7.8,55.405,C
100974,Female,3.6,82.04,71.69,39.01,54.02,81.06,Yes,No,Bachelor,6.68,59.3075,C
102228,Male,9.53,71.53,86.26,63.44,90.86,92.53,No,Yes,High School,8.02,81.319,B
101708,Female,6.95,76.36,61.17,40.84,30.5,69.62,Yes,No,High School,4.99,47.717,D
102756,Male,3.36,83.49,53.17,59.86,58.01,12.51,Yes,No,Bachelor,7.01,55.5025,C
102604,Male,3.88,41.12,93.81,26.92,90.68,81.11,Yes,Yes,Master,5.25,69.453,C
103766,Female,8.13,77.55,49.57,58.81,58.92,74.38,No,Yes,Master,6.22,60.4315,C
103400,Female,5.49,87.88,60.68,27.19,58.67,94.93,Yes,No,PhD,6.71,57.749,C
104849,Female,5.53,58.36,48.41,42.72,69.16,57.53,No,Yes,High School,4.5,56.157,C
102713,Female,5.03,72.18,54.43,25.64,36.83,84.52,Yes,No,Bachelor,7.7,45.8565,D
103636,Male,8.2,77.64,82.48,60.55,92.05,58.07,No,No,PhD,6.98,77.422,B
101118,Male,3.39,57.82,44.79,45.09,64.46,85.75,Yes,Yes,Master,5.17,57.1485,C
103126,Female,2.14,81.2,30.46,35.94,32.1,16.53,Yes,Yes,,7.49,36.085,F
102310,Female,9.7,75.04,78.65,93.16,32.06,31.89,No,Yes,Master,5.68,60.934,C
103650,Female,2.77,60.16,71.3,52.01,60.49,48.17,Yes,No,High School,4.79,59.267,C
103094,Male,5.79,72.82,40.92,58.38,41.37,54.48,Yes,No,High School,6.17,49.9885,D
101436,Female,5.97,81.74,87.05,69.08,49.58,68.18,Yes,Yes,Bachelor,7.3,67.025,C
104397,Female,5.15,86.14,35.12,78.75,78.49,64.93,No,Yes,Bachelor,4.14,69.29,C
101127,Female,3.7,62.83,34.04,31.57,99.99,71.58,Yes,No,High School,4.91,63.138,C
103826,Female,6.85,82.33,69.52,65.04,47.43,32.74,No,Yes,Master,6.0,58.2715,C
100640,Female,6.15,67.63,35.93,77.88,77.88,57.01,Yes,Yes,Master,8.25,66.378,C
104778,Male,4.59,59.48,67.2,59.67,89.74,87.76,Yes,No,Bachelor,8.64,74.4905,B
101146,Male,5.61,87.12,47.74,58.32,73.36,34.58,No,Yes,Master,8.87,61.974,C
104288,Male,4.64,92.44,75.74,95.25,47.01,17.55,No,No,Bachelor,7.54,66.413,C
100708,Female,6.91,75.34,59.22,96.49,93.38,64.82,No,Yes,Master,5.01,82.6655,B
100700,Female,3.65,57.92,80.81,35.43,44.63,15.28,No,No,PhD,8.61,47.96,D
101046,Male,1.95,95.33,67.54,48.09,92.35,44.91,No,Yes,Bachelor,4.02,71.877,B
104286,Female,6.5,78.1,87.19,71.42,98.37,74.59,Yes,No,High School,7.47,84.9915,B
103859,Male,6.6,65.74,55.55,32.12,70.56,10.57,Yes,No,PhD,7.43,51.467,D
103432,Male,1.58,40.07,59.82,73.49,93.34,88.14,Yes,No,PhD,6.76,75.8265,B
100786,Male,3.43,55.03,41.84,90.94,44.19,36.25,No,Yes,Bachelor,5.28,55.6975,C
101435,Female,6.06,79.67,72.55,81.21,60.86,68.04,Yes,Yes,High School,7.48,70.8845,B
103782,Female,3.78,45.98,73.38,48.84,31.25,18.52,No,No,High School,8.95,44.2735,D
102738,Female,6.99,60.02,61.11,47.38,73.47,75.49,Yes,Yes,Bachelor,8.95,63.3325,C
103338,Female,5.16,63.05,51.36,43.06,51.41,53.01,Yes,Yes,Bachelor,4.39,50.6365,D
101555,Male,7.42,60.17,56.04,97.72,36.93,88.3,No,Yes,Bachelor,5.53,63.4105,C
101125,Female,8.08,71.69,35.18,95.19,49.43,58.94,No,No,High School,6.69,61.197,C
103187,Female,9.43,85.34,72.83,79.26,49.63,81.17,No,Yes,High School,4.38,68.4025,C
104846,Male,8.63,49.46,64.69,45.36,36.73,13.0,Yes,Yes,PhD,5.06,43.3795,D
104850,Male,6.81,63.54,55.7,79.98,71.68,46.45,Yes,No,Bachelor,7.36,67.222,C
100741,Female,6.13,82.76,92.82,70.19,63.68,80.43,No,No,High School,6.99,74.7185,B
101523,Male,2.68,72.71,31.92,56.36,95.5,77.14,Yes,No,High School,4.64,68.884,C
100171,Male,6.09,46.51,48.21,40.94,86.73,46.37,Yes,No,PhD,5.51,59.5205,C
103132,Female,9.74,64.62,63.42,94.95,90.99,38.99,No,Yes,PhD,8.37,78.629,B
100665,Male,8.03,89.06,79.18,64.87,78.71,66.73,Yes,No,Bachelor,8.27,75.181,B
101236,Male,6.8,46.53,30.77,53.66,59.09,67.12,No,Yes,High School,5.28,51.6155,D
101141,Male,4.25,51.54,46.7,63.59,38.99,96.8,Yes,Yes,High School,7.83,53.718,D
102341,Male,4.57,81.61,43.16,99.78,63.39,71.54,Yes,No,PhD,8.92,71.0785,B
102782,Male,8.91,65.74,86.8,61.19,99.14,75.82,Yes,Yes,Master,5.49,81.5125,B
100588,Female,9.36,46.67,36.35,79.67,91.45,24.25,No,No,High School,4.03,66.287,C
102567,Female,1.5,93.93,73.56,69.79,52.68,60.88,No,Yes,PhD,7.19,66.0785,C
103064,Female,9.69,75.11,87.5,66.4,63.33,63.21,No,Yes,High School,5.55,70.0975,B
102043,Male,2.36,83.12,76.97,90.89,83.06,98.72,Yes,No,PhD,8.04,85.3715,A
104878,Male,7.49,69.61,54.89,89.24,94.41,84.57,Yes,Yes,High School,5.46,81.7495,B
104299,Female,1.89,90.36,38.57,51.59,44.58,55.13,Yes,Yes,Bachelor,8.2,50.7635,D
104581,Female,5.93,69.41,57.12,38.88,35.79,18.07,No,Yes,PhD,7.74,42.4185,D
101545,Female,1.78,71.0,62.72,76.4,86.69,11.66,Yes,No,Bachelor,4.26,70.2515,B
104510,Male,5.9,72.93,85.54,27.14,67.2,22.81,No,No,Master,5.72,56.987,C
103763,Female,9.09,,85.39,39.56,35.99,25.16,No,No,PhD,7.75,48.0725,D
100431,Female,1.8,98.75,31.79,55.51,64.9,45.73,No,Yes,Master,6.68,57.3985,C
102288,Male,9.54,83.12,91.44,89.25,50.15,73.59,Yes,No,High School,6.73,73.824,B
103052,Female,9.64,89.39,47.29,56.26,39.3,93.29,No,Yes,PhD,6.42,55.546,C
104817,Female,5.14,95.82,56.76,73.0,63.73,27.32,Yes,Yes,Bachelor,7.91,64.2215,C
103613,Male,1.95,64.23,92.82,71.89,70.79,11.19,No,Yes,Bachelor,8.35,68.855,C
103687,Female,1.78,48.5,85.33,68.41,36.69,12.32,No,No,Bachelor,8.04,53.092,D
102986,Female,8.06,67.22,69.63,26.86,46.58,92.08,No,No,PhD,8.68,52.874,D
104096,Male,3.6,79.68,96.45,96.27,62.98,83.57,No,No,High School,4.52,81.7255,B
101489,Male,7.43,58.13,79.11,32.9,45.82,59.43,No,Yes,High School,8.86,51.84,D
103494,Male,2.67,71.01,57.46,86.84,83.35,14.61,Yes,No,Master,8.07,70.9365,B
100840,Male,4.76,74.59,89.1,51.86,45.94,40.0,Yes,Yes,High School,5.18,58.323,C
104383,Female,4.38,72.74,95.97,98.05,33.36,98.99,No,Yes,High School,8.16,72.5555,B
101428,Female,3.41,66.64,38.17,26.89,33.81,82.99,Yes,No,PhD,6.55,41.153,D
102925,Female,3.35,86.92,45.13,91.64,92.7,47.72,Yes,No,Bachelor,8.94,77.845,B
100615,Male,8.55,58.53,63.17,90.45,85.46,68.2,Yes,No,PhD,7.02,77.8305,B
104702,Female,7.44,60.2,58.13,93.6,45.57,76.11,Yes,Yes,Bachelor,7.27,64.6065,C
101218,Male,4.36,98.84,64.91,62.88,86.23,20.59,No,No,High School,4.16,70.8255,B
100132,Male,1.9,94.67,69.26,69.29,72.49,98.37,No,Yes,Master,5.16,75.85,B
103667,Female,2.6,99.86,97.81,90.28,43.98,81.83,Yes,Yes,Bachelor,4.01,75.694,B
102827,Male,4.02,50.6,50.85,74.36,43.21,19.86,Yes,Yes,Bachelor,7.03,50.9295,D
103843,Female,8.89,73.82,87.92,47.05,58.25,64.6,Yes,Yes,High School,8.25,63.576,C
101153,Female,1.57,57.85,41.68,61.78,70.95,53.85,Yes,Yes,Bachelor,7.99,59.7835,C
103214,Male,4.42,81.32,32.64,52.3,80.55,41.72,Yes,Yes,PhD,8.88,60.0995,C
102086,Female,6.89,87.67,84.24,37.89,40.69,97.32,Yes,No,PhD,7.87,59.061,C
101690,Female,8.11,83.05,70.49,38.73,45.12,97.19,Yes,No,Master,7.66,57.5965,C
100735,Male,7.14,61.79,51.56,51.08,31.92,18.81,No,Yes,PhD,8.6,42.314,D
102948,Female,9.39,65.69,64.78,52.5,62.44,48.37,Yes,No,High School,8.84,59.341,C
103040,Male,9.82,72.83,31.62,92.43,45.02,38.03,Yes,No,Bachelor,4.86,56.2745,C
101736,Male,9.49,70.03,98.0,30.2,39.09,64.1,No,Yes,Master,4.16,54.2445,D
100426,Male,9.85,76.69,32.79,53.64,37.48,76.33,Yes,No,PhD,4.85,48.388,D
100767,Female,,76.95,93.79,47.36,69.58,10.92,No,No,Master,5.08,63.738,C
104531,Female,9.4,52.86,54.46,62.96,94.47,71.69,Yes,Yes,Bachelor,6.89,72.1515,B
104339,Male,5.15,69.06,81.68,79.24,95.27,51.72,Yes,No,Master,5.47,81.5685,B
100444,Female,1.65,67.45,98.07,79.8,55.58,65.76,No,Yes,PhD,5.08,72.338,B
